Card	Format	Usage	Cumulative	Total	Format Index
Ally of Justice Cycle Reader	hat	12	13	67	48
Ally of Justice Cycle Reader	shaddoll	12	25	67	49
Ally of Justice Cycle Reader	charleston	6	31	67	51
Ally of Justice Cycle Reader	abc	3	34	67	57
Ally of Justice Cycle Reader	tri zoo	33	67	67	74
Blood Mefist	wind-up	1	1	4	41
Blood Mefist	baby ruler	1	2	4	44
Blood Mefist	ravine ruler	1	3	4	45
Blood Mefist	link zoo	1	4	4	60
Chronomaly Crystal Chrononaut	wind-up	1	1	4	41
Chronomaly Crystal Chrononaut	burning abyss	3	4	4	50
Esper Girl	wind-up	1	1	1	41
Evigishki Merrowgeist	wind-up	1	1	4	41
Evigishki Merrowgeist	miami	1	2	4	42
Evigishki Merrowgeist	fire-water	2	4	4	46
Friller Rabca	wind-up	1	1	1	41
Geargiano	wind-up	1	1	21	41
Geargiano	ravine ruler	4	5	21	45
Geargiano	fire-water	2	7	21	46
Geargiano	vegas	6	13	21	47
Geargiano	hat	8	21	21	48
Grandsoil the Elemental Lord	wind-up	1	1	1	41
Hushed Psychic Cleric	wind-up	1	1	1	41
Miracle Synchro Fusion	wind-up	1	1	1	41
Neo Galaxy-Eyes Photon Dragon	wind-up	1	1	4	41
Neo Galaxy-Eyes Photon Dragon	miami	1	2	4	42
Neo Galaxy-Eyes Photon Dragon	meadowlands	2	4	4	43
Number 6: Chronomaly Atlandis	wind-up	1	1	1	41
Photon Thrasher	wind-up	1	1	41	41
Photon Thrasher	miami	1	2	41	42
Photon Thrasher	fire-water	1	3	41	46
Photon Thrasher	vegas	3	6	41	47
Photon Thrasher	hat	1	7	41	48
Photon Thrasher	clown	3	10	41	53
Photon Thrasher	abc	27	37	41	57
Photon Thrasher	grass zoo	4	41	41	58
Psychic Nightmare	wind-up	1	1	1	41
Ultimate Axon Kicker	wind-up	1	1	1	41
Abyss Dweller	miami	32	32	485	42
Abyss Dweller	meadowlands	23	55	485	43
Abyss Dweller	baby ruler	9	64	485	44
Abyss Dweller	ravine ruler	21	85	485	45
Abyss Dweller	fire-water	23	108	485	46
Abyss Dweller	vegas	22	130	485	47
Abyss Dweller	hat	40	170	485	48
Abyss Dweller	shaddoll	21	191	485	49
Abyss Dweller	burning abyss	23	214	485	50
Abyss Dweller	charleston	11	225	485	51
Abyss Dweller	nekroz	64	289	485	52
Abyss Dweller	clown	31	320	485	53
Abyss Dweller	pepe	52	372	485	54
Abyss Dweller	monarch	13	385	485	56
Abyss Dweller	abc	22	407	485	57
Abyss Dweller	grass zoo	3	410	485	58
Abyss Dweller	draco zoo	12	422	485	59
Abyss Dweller	link zoo	8	430	485	60
Abyss Dweller	secaucus	1	431	485	63
Abyss Dweller	toss	6	437	485	68
Abyss Dweller	tri zoo	4	441	485	74
Abyss Dweller	elements	11	452	485	78
Abyss Dweller	tearlaments	6	458	485	80
Abyss Dweller	rescue-ace	21	479	485	81
Abyss Dweller	snake-eye	4	483	485	82
Abyss Dweller	current	2	485	485	84
Fire Formation - Tenki	miami	30	30	265	42
Fire Formation - Tenki	meadowlands	3	33	265	43
Fire Formation - Tenki	baby ruler	3	36	265	44
Fire Formation - Tenki	ravine ruler	12	48	265	45
Fire Formation - Tenki	fire-water	30	78	265	46
Fire Formation - Tenki	vegas	18	96	265	47
Fire Formation - Tenki	hat	18	114	265	48
Fire Formation - Tenki	shaddoll	3	117	265	49
Fire Formation - Tenki	grass zoo	30	147	265	58
Fire Formation - Tenki	draco zoo	55	202	265	59
Fire Formation - Tenki	link zoo	39	241	265	60
Fire Formation - Tenki	toss	3	244	265	68
Fire Formation - Tenki	tri zoo	18	262	265	74
Fire Formation - Tenki	rescue-ace	3	265	265	81
Brotherhood of the Fire Fist - Bear	miami	24	24	73	42
Brotherhood of the Fire Fist - Bear	meadowlands	1	25	73	43
Brotherhood of the Fire Fist - Bear	baby ruler	1	26	73	44
Brotherhood of the Fire Fist - Bear	ravine ruler	10	36	73	45
Brotherhood of the Fire Fist - Bear	fire-water	15	51	73	46
Brotherhood of the Fire Fist - Bear	vegas	14	65	73	47
Brotherhood of the Fire Fist - Bear	hat	6	71	73	48
Brotherhood of the Fire Fist - Bear	shaddoll	2	73	73	49
Brotherhood of the Fire Fist - Gorilla	miami	19	19	34	42
Brotherhood of the Fire Fist - Gorilla	ravine ruler	6	25	34	45
Brotherhood of the Fire Fist - Gorilla	fire-water	3	28	34	46
Brotherhood of the Fire Fist - Gorilla	vegas	5	33	34	47
Brotherhood of the Fire Fist - Gorilla	hat	1	34	34	48
Brotherhood of the Fire Fist - Tiger King	miami	18	18	48	42
Brotherhood of the Fire Fist - Tiger King	ravine ruler	9	27	48	45
Brotherhood of the Fire Fist - Tiger King	fire-water	9	36	48	46
Brotherhood of the Fire Fist - Tiger King	vegas	7	43	48	47
Brotherhood of the Fire Fist - Tiger King	hat	4	47	48	48
Brotherhood of the Fire Fist - Tiger King	shaddoll	1	48	48	49
Gagaga Cowboy	miami	18	18	254	42
Gagaga Cowboy	meadowlands	18	36	254	43
Gagaga Cowboy	baby ruler	9	45	254	44
Gagaga Cowboy	ravine ruler	20	65	254	45
Gagaga Cowboy	fire-water	17	82	254	46
Gagaga Cowboy	vegas	14	96	254	47
Gagaga Cowboy	hat	15	111	254	48
Gagaga Cowboy	shaddoll	10	121	254	49
Gagaga Cowboy	burning abyss	19	140	254	50
Gagaga Cowboy	charleston	9	149	254	51
Gagaga Cowboy	nekroz	56	205	254	52
Gagaga Cowboy	clown	15	220	254	53
Gagaga Cowboy	pepe	14	234	254	54
Gagaga Cowboy	monarch	1	235	254	56
Gagaga Cowboy	grass zoo	1	236	254	58
Gagaga Cowboy	link zoo	1	237	254	60
Gagaga Cowboy	secaucus	1	238	254	63
Gagaga Cowboy	elements	3	241	254	78
Gagaga Cowboy	rescue-ace	11	252	254	81
Gagaga Cowboy	snake-eye	1	253	254	82
Gagaga Cowboy	current	1	254	254	84
Abyss-sphere	miami	15	15	94	42
Abyss-sphere	meadowlands	45	60	94	43
Abyss-sphere	baby ruler	3	63	94	44
Abyss-sphere	ravine ruler	3	66	94	45
Abyss-sphere	fire-water	6	72	94	46
Abyss-sphere	vegas	3	75	94	47
Abyss-sphere	hat	18	93	94	48
Abyss-sphere	abc	1	94	94	57
Atlantean Dragoons	miami	15	15	83	42
Atlantean Dragoons	meadowlands	45	60	83	43
Atlantean Dragoons	baby ruler	3	63	83	44
Atlantean Dragoons	ravine ruler	1	64	83	45
Atlantean Dragoons	fire-water	2	66	83	46
Atlantean Dragoons	vegas	1	67	83	47
Atlantean Dragoons	hat	6	73	83	48
Atlantean Dragoons	pepe	4	77	83	54
Atlantean Dragoons	abc	6	83	83	57
Diamond Dire Wolf	miami	15	15	239	42
Diamond Dire Wolf	meadowlands	7	22	239	43
Diamond Dire Wolf	baby ruler	9	31	239	44
Diamond Dire Wolf	ravine ruler	16	47	239	45
Diamond Dire Wolf	fire-water	10	57	239	46
Diamond Dire Wolf	vegas	7	64	239	47
Diamond Dire Wolf	hat	15	79	239	48
Diamond Dire Wolf	shaddoll	7	86	239	49
Diamond Dire Wolf	burning abyss	11	97	239	50
Diamond Dire Wolf	charleston	4	101	239	51
Diamond Dire Wolf	nekroz	51	152	239	52
Diamond Dire Wolf	clown	14	166	239	53
Diamond Dire Wolf	pepe	41	207	239	54
Diamond Dire Wolf	monarch	5	212	239	56
Diamond Dire Wolf	abc	25	237	239	57
Diamond Dire Wolf	grass zoo	1	238	239	58
Diamond Dire Wolf	link zoo	1	239	239	60
Vorse Raider	miami	15	15	15	42
Fire Formation - Tensu	miami	14	14	36	42
Fire Formation - Tensu	ravine ruler	9	23	36	45
Fire Formation - Tensu	fire-water	3	26	36	46
Fire Formation - Tensu	vegas	7	33	36	47
Fire Formation - Tensu	hat	2	35	36	48
Fire Formation - Tensu	shaddoll	1	36	36	49
Mermail Abysslinde	miami	14	14	92	42
Mermail Abysslinde	meadowlands	45	59	92	43
Mermail Abysslinde	baby ruler	3	62	92	44
Mermail Abysslinde	ravine ruler	3	65	92	45
Mermail Abysslinde	fire-water	6	71	92	46
Mermail Abysslinde	vegas	3	74	92	47
Mermail Abysslinde	hat	18	92	92	48
Mermail Abysspike	miami	14	14	91	42
Mermail Abysspike	meadowlands	40	54	91	43
Mermail Abysspike	baby ruler	3	57	91	44
Mermail Abysspike	ravine ruler	3	60	91	45
Mermail Abysspike	fire-water	6	66	91	46
Mermail Abysspike	vegas	2	68	91	47
Mermail Abysspike	hat	18	86	91	48
Mermail Abysspike	pepe	1	87	91	54
Mermail Abysspike	abc	4	91	91	57
Atlantean Marksman	miami	13	13	95	42
Atlantean Marksman	meadowlands	43	56	95	43
Atlantean Marksman	baby ruler	2	58	95	44
Atlantean Marksman	ravine ruler	2	60	95	45
Atlantean Marksman	fire-water	4	64	95	46
Atlantean Marksman	vegas	3	67	95	47
Atlantean Marksman	hat	17	84	95	48
Atlantean Marksman	pepe	6	90	95	54
Atlantean Marksman	abc	5	95	95	57
Mermail Abyssmegalo	miami	13	13	87	42
Mermail Abyssmegalo	meadowlands	41	54	87	43
Mermail Abyssmegalo	baby ruler	3	57	87	44
Mermail Abyssmegalo	ravine ruler	3	60	87	45
Mermail Abyssmegalo	fire-water	3	63	87	46
Mermail Abyssmegalo	vegas	1	64	87	47
Mermail Abyssmegalo	hat	8	72	87	48
Mermail Abyssmegalo	pepe	6	78	87	54
Mermail Abyssmegalo	abc	9	87	87	57
Fire Formation - Tensen	miami	12	12	25	42
Fire Formation - Tensen	ravine ruler	9	21	25	45
Fire Formation - Tensen	vegas	4	25	25	47
Mermail Abyssteus	miami	11	11	100	42
Mermail Abyssteus	meadowlands	45	56	100	43
Mermail Abyssteus	baby ruler	3	59	100	44
Mermail Abyssteus	ravine ruler	3	62	100	45
Mermail Abyssteus	fire-water	6	68	100	46
Mermail Abyssteus	vegas	3	71	100	47
Mermail Abyssteus	hat	18	89	100	48
Mermail Abyssteus	pepe	2	91	100	54
Mermail Abyssteus	abc	9	100	100	57
Brotherhood of the Fire Fist - Dragon	miami	10	10	21	42
Brotherhood of the Fire Fist - Dragon	ravine ruler	9	19	21	45
Brotherhood of the Fire Fist - Dragon	vegas	2	21	21	47
Mermail Abyssgunde	miami	9	9	63	42
Mermail Abyssgunde	meadowlands	31	40	63	43
Mermail Abyssgunde	baby ruler	2	42	63	44
Mermail Abyssgunde	ravine ruler	3	45	63	45
Mermail Abyssgunde	fire-water	6	51	63	46
Mermail Abyssgunde	vegas	1	52	63	47
Mermail Abyssgunde	hat	6	58	63	48
Mermail Abyssgunde	pepe	1	59	63	54
Mermail Abyssgunde	abc	4	63	63	57
Atlantean Heavy Infantry	miami	7	7	62	42
Atlantean Heavy Infantry	meadowlands	28	35	62	43
Atlantean Heavy Infantry	baby ruler	3	38	62	44
Atlantean Heavy Infantry	ravine ruler	3	41	62	45
Atlantean Heavy Infantry	vegas	2	43	62	47
Atlantean Heavy Infantry	hat	8	51	62	48
Atlantean Heavy Infantry	pepe	6	57	62	54
Atlantean Heavy Infantry	abc	5	62	62	57
Fire Formation - Tenken	miami	7	7	7	42
Mermail Abyssgaios	miami	7	7	60	42
Mermail Abyssgaios	meadowlands	16	23	60	43
Mermail Abyssgaios	baby ruler	21	44	60	44
Mermail Abyssgaios	ravine ruler	3	47	60	45
Mermail Abyssgaios	fire-water	2	49	60	46
Mermail Abyssgaios	vegas	1	50	60	47
Mermail Abyssgaios	hat	6	56	60	48
Mermail Abyssgaios	pepe	1	57	60	54
Mermail Abyssgaios	abc	3	60	60	57
Abyss-squall	miami	5	5	6	42
Abyss-squall	vegas	1	6	6	47
Breakthrough Skill	miami	5	5	453	42
Breakthrough Skill	meadowlands	24	29	453	43
Breakthrough Skill	baby ruler	4	33	453	44
Breakthrough Skill	ravine ruler	2	35	453	45
Breakthrough Skill	fire-water	13	48	453	46
Breakthrough Skill	vegas	5	53	453	47
Breakthrough Skill	hat	86	139	453	48
Breakthrough Skill	shaddoll	81	220	453	49
Breakthrough Skill	burning abyss	48	268	453	50
Breakthrough Skill	charleston	5	273	453	51
Breakthrough Skill	nekroz	82	355	453	52
Breakthrough Skill	clown	51	406	453	53
Breakthrough Skill	pepe	6	412	453	54
Breakthrough Skill	monarch	11	423	453	56
Breakthrough Skill	abc	17	440	453	57
Breakthrough Skill	grass zoo	10	450	453	58
Breakthrough Skill	draco zoo	1	451	453	59
Breakthrough Skill	link zoo	2	453	453	60
Bahamut Shark	miami	4	4	61	42
Bahamut Shark	meadowlands	17	21	61	43
Bahamut Shark	baby ruler	1	22	61	44
Bahamut Shark	fire-water	2	24	61	46
Bahamut Shark	vegas	1	25	61	47
Bahamut Shark	hat	5	30	61	48
Bahamut Shark	pepe	1	31	61	54
Bahamut Shark	abc	13	44	61	57
Bahamut Shark	elements	2	46	61	78
Bahamut Shark	rescue-ace	13	59	61	81
Bahamut Shark	snake-eye	2	61	61	82
Dewloren, Tiger King of the Ice Barrier	miami	4	4	19	42
Dewloren, Tiger King of the Ice Barrier	meadowlands	14	18	19	43
Dewloren, Tiger King of the Ice Barrier	baby ruler	1	19	19	44
Mermail Abysstrite	miami	4	4	32	42
Mermail Abysstrite	meadowlands	17	21	32	43
Mermail Abysstrite	baby ruler	1	22	32	44
Mermail Abysstrite	fire-water	3	25	32	46
Mermail Abysstrite	vegas	1	26	32	47
Mermail Abysstrite	hat	5	31	32	48
Mermail Abysstrite	pepe	1	32	32	54
Number 50: Blackship of Corn	miami	4	4	81	42
Number 50: Blackship of Corn	meadowlands	3	7	81	43
Number 50: Blackship of Corn	baby ruler	3	10	81	44
Number 50: Blackship of Corn	ravine ruler	6	16	81	45
Number 50: Blackship of Corn	fire-water	11	27	81	46
Number 50: Blackship of Corn	vegas	11	38	81	47
Number 50: Blackship of Corn	hat	30	68	81	48
Number 50: Blackship of Corn	shaddoll	2	70	81	49
Number 50: Blackship of Corn	burning abyss	7	77	81	50
Number 50: Blackship of Corn	charleston	3	80	81	51
Number 50: Blackship of Corn	current	1	81	81	84
A Wingbeat of Giant Dragon	miami	3	3	6	42
A Wingbeat of Giant Dragon	hat	3	6	6	48
Circle of the Fire Kings	miami	3	3	18	42
Circle of the Fire Kings	fire-water	6	9	18	46
Circle of the Fire Kings	vegas	2	11	18	47
Circle of the Fire Kings	rescue-ace	1	12	18	81
Circle of the Fire Kings	snake-eye	6	18	18	82
De-Synchro	miami	3	3	3	42
Fire King Avatar Barong	miami	3	3	22	42
Fire King Avatar Barong	fire-water	9	12	22	46
Fire King Avatar Barong	vegas	3	15	22	47
Fire King Avatar Barong	rescue-ace	6	21	22	81
Fire King Avatar Barong	snake-eye	1	22	22	82
Gene-Warped Warwolf	miami	3	3	3	42
High Priestess of Prophecy	miami	3	3	31	42
High Priestess of Prophecy	baby ruler	7	10	31	44
High Priestess of Prophecy	ravine ruler	6	16	31	45
High Priestess of Prophecy	fire-water	3	19	31	46
High Priestess of Prophecy	vegas	9	28	31	47
High Priestess of Prophecy	shaddoll	3	31	31	49
King Beast Barbaros	miami	3	3	3	42
Mermail Abyssleed	miami	3	3	27	42
Mermail Abyssleed	meadowlands	15	18	27	43
Mermail Abyssleed	baby ruler	1	19	27	44
Mermail Abyssleed	ravine ruler	1	20	27	45
Mermail Abyssleed	fire-water	1	21	27	46
Mermail Abyssleed	vegas	1	22	27	47
Mermail Abyssleed	hat	5	27	27	48
Moulinglacia the Elemental Lord	miami	3	3	29	42
Moulinglacia the Elemental Lord	meadowlands	15	18	29	43
Moulinglacia the Elemental Lord	hat	6	24	29	48
Moulinglacia the Elemental Lord	pepe	2	26	29	54
Moulinglacia the Elemental Lord	abc	3	29	29	57
Onslaught of the Fire Kings	miami	3	3	17	42
Onslaught of the Fire Kings	fire-water	9	12	17	46
Onslaught of the Fire Kings	vegas	5	17	17	47
Overworked	miami	3	3	26	42
Overworked	meadowlands	3	6	26	43
Overworked	fire-water	5	11	26	46
Overworked	vegas	14	25	26	47
Overworked	shaddoll	1	26	26	49
Solar Wind Jammer	miami	3	3	3	42
Spellbook Magician of Prophecy	miami	3	3	49	42
Spellbook Magician of Prophecy	baby ruler	21	24	49	44
Spellbook Magician of Prophecy	ravine ruler	9	33	49	45
Spellbook Magician of Prophecy	fire-water	3	36	49	46
Spellbook Magician of Prophecy	vegas	9	45	49	47
Spellbook Magician of Prophecy	shaddoll	3	48	49	49
Spellbook Magician of Prophecy	toss	1	49	49	68
Spellbook of Secrets	miami	3	3	50	42
Spellbook of Secrets	baby ruler	21	24	50	44
Spellbook of Secrets	ravine ruler	9	33	50	45
Spellbook of Secrets	fire-water	3	36	50	46
Spellbook of Secrets	vegas	9	45	50	47
Spellbook of Secrets	shaddoll	3	48	50	49
Spellbook of Secrets	toss	2	50	50	68
Aqua Spirit	miami	2	2	24	42
Aqua Spirit	meadowlands	12	14	24	43
Aqua Spirit	fire-water	4	18	24	46
Aqua Spirit	vegas	1	19	24	47
Aqua Spirit	abc	5	24	24	57
Deep Dark Trap Hole	miami	2	2	26	42
Deep Dark Trap Hole	fire-water	6	8	26	46
Deep Dark Trap Hole	vegas	3	11	26	47
Deep Dark Trap Hole	hat	13	24	26	48
Deep Dark Trap Hole	shaddoll	1	25	26	49
Deep Dark Trap Hole	clown	1	26	26	53
Fire King High Avatar Garunix	miami	2	2	10	42
Fire King High Avatar Garunix	fire-water	6	8	10	46
Fire King High Avatar Garunix	vegas	2	10	10	47
Forbidden Dress	miami	2	2	18	42
Forbidden Dress	baby ruler	1	3	18	44
Forbidden Dress	ravine ruler	10	13	18	45
Forbidden Dress	hat	3	16	18	48
Forbidden Dress	shaddoll	2	18	18	49
Mermail Abyssturge	miami	2	2	32	42
Mermail Abyssturge	meadowlands	16	18	32	43
Mermail Abyssturge	baby ruler	1	19	32	44
Mermail Abyssturge	fire-water	4	23	32	46
Mermail Abyssturge	vegas	2	25	32	47
Mermail Abyssturge	hat	5	30	32	48
Mermail Abyssturge	abc	2	32	32	57
Noble Knight Gawayn	miami	2	2	3	42
Noble Knight Gawayn	fire-water	1	3	3	46
Retort	miami	2	2	5	42
Retort	ravine ruler	1	3	5	45
Retort	nekroz	2	5	5	52
Shadow of the Six Samurai - Shien	miami	2	2	2	42
Spellbook of Eternity	miami	2	2	25	42
Spellbook of Eternity	baby ruler	8	10	25	44
Spellbook of Eternity	ravine ruler	5	15	25	45
Spellbook of Eternity	fire-water	2	17	25	46
Spellbook of Eternity	vegas	6	23	25	47
Spellbook of Eternity	shaddoll	2	25	25	49
Spellbook of Fate	miami	2	2	27	42
Spellbook of Fate	baby ruler	14	16	27	44
Spellbook of Fate	ravine ruler	6	22	27	45
Spellbook of Fate	fire-water	1	23	27	46
Spellbook of Fate	vegas	3	26	27	47
Spellbook of Fate	shaddoll	1	27	27	49
Spellbook of Life	miami	2	2	15	42
Spellbook of Life	baby ruler	6	8	15	44
Spellbook of Life	ravine ruler	2	10	15	45
Spellbook of Life	fire-water	1	11	15	46
Spellbook of Life	vegas	3	14	15	47
Spellbook of Life	shaddoll	1	15	15	49
Spellbook of Power	miami	2	2	23	42
Spellbook of Power	baby ruler	10	12	23	44
Spellbook of Power	ravine ruler	5	17	23	45
Spellbook of Power	fire-water	1	18	23	46
Spellbook of Power	vegas	3	21	23	47
Spellbook of Power	shaddoll	2	23	23	49
Spellbook of Wisdom	miami	2	2	31	42
Spellbook of Wisdom	baby ruler	14	16	31	44
Spellbook of Wisdom	ravine ruler	5	21	31	45
Spellbook of Wisdom	fire-water	2	23	31	46
Spellbook of Wisdom	vegas	6	29	31	47
Spellbook of Wisdom	shaddoll	2	31	31	49
Spellbook of the Master	miami	2	2	35	42
Spellbook of the Master	baby ruler	17	19	35	44
Spellbook of the Master	ravine ruler	6	25	35	45
Spellbook of the Master	fire-water	2	27	35	46
Spellbook of the Master	vegas	6	33	35	47
Spellbook of the Master	shaddoll	2	35	35	49
Temperance of Prophecy	miami	2	2	6	42
Temperance of Prophecy	ravine ruler	3	5	6	45
Temperance of Prophecy	vegas	1	6	6	47
The Grand Spellbook Tower	miami	2	2	32	42
The Grand Spellbook Tower	baby ruler	15	17	32	44
The Grand Spellbook Tower	ravine ruler	5	22	32	45
The Grand Spellbook Tower	fire-water	2	24	32	46
The Grand Spellbook Tower	vegas	6	30	32	47
The Grand Spellbook Tower	shaddoll	2	32	32	49
Full House	miami	1	1	44	42
Full House	fire-water	7	8	44	46
Full House	vegas	3	11	44	47
Full House	hat	6	17	44	48
Full House	shaddoll	4	21	44	49
Full House	burning abyss	1	22	44	50
Full House	nekroz	3	25	44	52
Full House	monarch	19	44	44	56
Hierophant of Prophecy	miami	1	1	8	42
Hierophant of Prophecy	baby ruler	1	2	8	44
Hierophant of Prophecy	ravine ruler	2	4	8	45
Hierophant of Prophecy	fire-water	1	5	8	46
Hierophant of Prophecy	vegas	3	8	8	47
Lightning Chidori	miami	1	1	10	42
Lightning Chidori	shaddoll	1	2	10	49
Lightning Chidori	nekroz	6	8	10	52
Lightning Chidori	clown	2	10	10	53
Superdreadnought Rail Cannon Gustav Max	miami	1	1	13	42
Superdreadnought Rail Cannon Gustav Max	nekroz	2	3	13	52
Superdreadnought Rail Cannon Gustav Max	abc	3	6	13	57
Superdreadnought Rail Cannon Gustav Max	phoenix	7	13	13	76
The Huge Revolution is Over	miami	1	1	6	42
The Huge Revolution is Over	clown	2	3	6	53
The Huge Revolution is Over	pepe	3	6	6	54
Lavalval Chain	meadowlands	5	5	122	43
Lavalval Chain	ravine ruler	4	9	122	45
Lavalval Chain	fire-water	10	19	122	46
Lavalval Chain	vegas	8	27	122	47
Lavalval Chain	hat	19	46	122	48
Lavalval Chain	shaddoll	7	53	122	49
Lavalval Chain	burning abyss	13	66	122	50
Lavalval Chain	charleston	3	69	122	51
Lavalval Chain	nekroz	53	122	122	52
Daigusto Emeral	meadowlands	4	4	262	43
Daigusto Emeral	baby ruler	1	5	262	44
Daigusto Emeral	ravine ruler	4	9	262	45
Daigusto Emeral	fire-water	7	16	262	46
Daigusto Emeral	vegas	19	35	262	47
Daigusto Emeral	hat	17	52	262	48
Daigusto Emeral	shaddoll	18	70	262	49
Daigusto Emeral	burning abyss	9	79	262	50
Daigusto Emeral	charleston	6	85	262	51
Daigusto Emeral	nekroz	69	154	262	52
Daigusto Emeral	clown	19	173	262	53
Daigusto Emeral	pepe	10	183	262	54
Daigusto Emeral	monarch	5	188	262	56
Daigusto Emeral	abc	14	202	262	57
Daigusto Emeral	grass zoo	34	236	262	58
Daigusto Emeral	draco zoo	21	257	262	59
Daigusto Emeral	link zoo	4	261	262	60
Daigusto Emeral	rescue-ace	1	262	262	81
Insect Imitation	meadowlands	4	4	6	43
Insect Imitation	vegas	2	6	6	47
Constellar Algiedi	meadowlands	3	3	24	43
Constellar Algiedi	baby ruler	3	6	24	44
Constellar Algiedi	ravine ruler	3	9	24	45
Constellar Algiedi	fire-water	9	18	24	46
Constellar Algiedi	hat	6	24	24	48
Constellar Kaus	meadowlands	3	3	24	43
Constellar Kaus	baby ruler	3	6	24	44
Constellar Kaus	ravine ruler	3	9	24	45
Constellar Kaus	fire-water	9	18	24	46
Constellar Kaus	hat	6	24	24	48
Constellar Pollux	meadowlands	3	3	24	43
Constellar Pollux	baby ruler	3	6	24	44
Constellar Pollux	ravine ruler	3	9	24	45
Constellar Pollux	fire-water	9	18	24	46
Constellar Pollux	hat	6	24	24	48
Constellar Sheratan	meadowlands	3	3	11	43
Constellar Sheratan	ravine ruler	2	5	11	45
Constellar Sheratan	fire-water	6	11	11	46
Evilswarm Castor	meadowlands	3	3	30	43
Evilswarm Castor	baby ruler	3	6	30	44
Evilswarm Castor	ravine ruler	18	24	30	45
Evilswarm Castor	shaddoll	3	27	30	49
Evilswarm Castor	burning abyss	3	30	30	50
Evilswarm Heliotrope	meadowlands	3	3	30	43
Evilswarm Heliotrope	baby ruler	3	6	30	44
Evilswarm Heliotrope	ravine ruler	18	24	30	45
Evilswarm Heliotrope	shaddoll	3	27	30	49
Evilswarm Heliotrope	burning abyss	3	30	30	50
Evilswarm Mandragora	meadowlands	3	3	30	43
Evilswarm Mandragora	baby ruler	3	6	30	44
Evilswarm Mandragora	ravine ruler	17	23	30	45
Evilswarm Mandragora	vegas	1	24	30	47
Evilswarm Mandragora	shaddoll	3	27	30	49
Evilswarm Mandragora	burning abyss	3	30	30	50
Evilswarm Ophion	meadowlands	3	3	30	43
Evilswarm Ophion	baby ruler	3	6	30	44
Evilswarm Ophion	ravine ruler	18	24	30	45
Evilswarm Ophion	shaddoll	3	27	30	49
Evilswarm Ophion	burning abyss	3	30	30	50
Infestation Pandemic	meadowlands	3	3	24	43
Infestation Pandemic	baby ruler	2	5	24	44
Infestation Pandemic	ravine ruler	15	20	24	45
Infestation Pandemic	shaddoll	2	22	24	49
Infestation Pandemic	burning abyss	2	24	24	50
Number 61: Volcasaurus	meadowlands	3	3	120	43
Number 61: Volcasaurus	baby ruler	1	4	120	44
Number 61: Volcasaurus	ravine ruler	1	5	120	45
Number 61: Volcasaurus	fire-water	4	9	120	46
Number 61: Volcasaurus	vegas	1	10	120	47
Number 61: Volcasaurus	hat	18	28	120	48
Number 61: Volcasaurus	shaddoll	23	51	120	49
Number 61: Volcasaurus	burning abyss	22	73	120	50
Number 61: Volcasaurus	charleston	8	81	120	51
Number 61: Volcasaurus	nekroz	7	88	120	52
Number 61: Volcasaurus	clown	6	94	120	53
Number 61: Volcasaurus	pepe	9	103	120	54
Number 61: Volcasaurus	monarch	15	118	120	56
Number 61: Volcasaurus	draco zoo	2	120	120	59
Constellar Pleiades	meadowlands	2	2	142	43
Constellar Pleiades	baby ruler	2	4	142	44
Constellar Pleiades	ravine ruler	2	6	142	45
Constellar Pleiades	fire-water	6	12	142	46
