Card	Format	Usage	Cumulative	Total	Format Index
Formula Synchron	starstrike	34	36	127	57
Formula Synchron	trishula	14	50	127	59
Formula Synchron	tengu	8	58	127	60
Formula Synchron	dino rabbit	1	59	127	61
Formula Synchron	meadowlands	1	60	127	64
Formula Synchron	baby ruler	1	61	127	65
Formula Synchron	ravine ruler	4	65	127	66
Formula Synchron	clown	3	68	127	74
Formula Synchron	blue-eyes	3	71	127	78
Formula Synchron	invasion	4	75	127	79
Formula Synchron	rescue-ace	2	77	127	104
Formula Synchron	fire king	41	118	127	105
Formula Synchron	snake-eye	9	127	127	106
Blackwing - Zephyros the Elite	crow	1	1	22	56
Blackwing - Zephyros the Elite	trishula	1	2	22	59
Blackwing - Zephyros the Elite	wind-up	1	3	22	62
Blackwing - Zephyros the Elite	ravine ruler	2	5	22	66
Blackwing - Zephyros the Elite	vegas	3	8	22	68
Blackwing - Zephyros the Elite	hat	1	9	22	69
Blackwing - Zephyros the Elite	performapal	3	12	22	75
Blackwing - Zephyros the Elite	invasion	1	13	22	79
Blackwing - Zephyros the Elite	draco zoo	3	16	22	81
Blackwing - Zephyros the Elite	toss	2	18	22	90
Blackwing - Zephyros the Elite	elements	4	22	22	100
Elemental HERO Great Tornado	crow	1	1	4	56
Elemental HERO Great Tornado	wind-up	2	3	4	62
Elemental HERO Great Tornado	miami	1	4	4	63
Elemental HERO Ice Edge	crow	1	1	1	56
Elemental HERO Nova Master	crow	1	1	6	56
Elemental HERO Nova Master	wind-up	2	3	6	62
Elemental HERO Nova Master	miami	3	6	6	63
Lord Poison	crow	1	1	1	56
Revival Rose	crow	1	1	1	56
The Fabled Catsith	crow	1	1	12	56
The Fabled Catsith	tengu	9	10	12	60
The Fabled Catsith	ravine ruler	2	12	12	66
Violet Witch	crow	1	1	1	56
Gravekeeper's Recruiter	starstrike	18	18	30	57
Gravekeeper's Recruiter	tengu	3	21	30	60
Gravekeeper's Recruiter	wind-up	3	24	30	62
Gravekeeper's Recruiter	hat	6	30	30	69
Shooting Star Dragon	starstrike	15	15	21	57
Shooting Star Dragon	trishula	5	20	21	59
Shooting Star Dragon	dino rabbit	1	21	21	61
Chivalry	starstrike	7	7	10	57
Chivalry	performapal	3	10	10	75
Scrap Beast	starstrike	6	6	6	57
Scrap Chimera	starstrike	6	6	7	57
Scrap Chimera	tri-brigade	1	7	7	96
Scrap Goblin	starstrike	6	6	6	57
Scrapstorm	starstrike	6	6	6	57
Scrap Golem	starstrike	4	4	4	57
Karakuri Ninja mdl 339 "Sazank"	starstrike	3	3	3	57
Masked Dragon	starstrike	3	3	3	57
Red-Eyes Wyvern	starstrike	3	3	3	57
Scrap Twin Dragon	starstrike	3	3	3	57
Zoma the Spirit	starstrike	3	3	3	57
Ally Salvo	starstrike	2	2	3	57
Ally Salvo	trishula	1	3	3	59
Forbidden Chalice	starstrike	2	2	187	57
Forbidden Chalice	dino rabbit	7	9	187	61
Forbidden Chalice	miami	3	12	187	63
Forbidden Chalice	baby ruler	22	34	187	65
Forbidden Chalice	ravine ruler	4	38	187	66
Forbidden Chalice	fire-water	3	41	187	67
Forbidden Chalice	hat	4	45	187	69
Forbidden Chalice	shaddoll	8	53	187	70
Forbidden Chalice	burning abyss	13	66	187	71
Forbidden Chalice	nekroz	2	68	187	73
Forbidden Chalice	performapal	29	97	187	75
Forbidden Chalice	monarch	6	103	187	77
Forbidden Chalice	blue-eyes	2	105	187	78
Forbidden Chalice	invasion	12	117	187	79
Forbidden Chalice	grass zoo	15	132	187	80
Forbidden Chalice	draco zoo	24	156	187	81
Forbidden Chalice	link zoo	13	169	187	82
Forbidden Chalice	tri-brigade	2	171	187	96
Forbidden Chalice	phoenix	3	174	187	98
Forbidden Chalice	rescue-ace	3	177	187	104
Forbidden Chalice	fire king	1	178	187	105
Forbidden Chalice	snake-eye	3	181	187	106
Forbidden Chalice	advanced	6	187	187	108
Scrap Archfiend	starstrike	2	2	9	57
Scrap Archfiend	trishula	5	7	9	59
Scrap Archfiend	tengu	1	8	9	60
Scrap Archfiend	clown	1	9	9	74
Scrapyard	starstrike	2	2	2	57
Burst Breath	starstrike	1	1	1	57
Chain Whirlwind	starstrike	1	1	3	57
Chain Whirlwind	shaddoll	2	3	3	70
Delta Flyer	starstrike	1	1	1	57
Dragunity Knight - Gae Dearg	starstrike	1	1	11	57
Dragunity Knight - Gae Dearg	ravine ruler	10	11	11	66
Dread Dragon	starstrike	1	1	1	57
Exploder Dragon	starstrike	1	1	8	57
Exploder Dragon	baby ruler	7	8	8	65
Exploder Dragonwing	starstrike	1	1	1	57
Level Eater	starstrike	1	1	13	57
Level Eater	tengu	3	4	13	60
Level Eater	clown	3	7	13	74
Level Eater	blue-eyes	3	10	13	78
Level Eater	invasion	3	13	13	79
Machina Peacekeeper	starstrike	1	1	1	57
Scrap Searcher	starstrike	1	1	1	57
Snyffus	starstrike	1	1	1	57
Stygian Street Patrol	starstrike	1	1	18	57
Stygian Street Patrol	tengu	2	3	18	60
Stygian Street Patrol	meadowlands	3	6	18	64
Stygian Street Patrol	ravine ruler	3	9	18	66
Stygian Street Patrol	vegas	6	15	18	68
Stygian Street Patrol	hat	3	18	18	69
Totem Dragon	starstrike	1	1	1	57
Tuning	starstrike	1	1	13	57
Tuning	tengu	3	4	13	60
Tuning	clown	3	7	13	74
Tuning	blue-eyes	3	10	13	78
Tuning	invasion	3	13	13	79
Vice Dragon	starstrike	1	1	1	57
Victoria	starstrike	1	1	3	57
Victoria	dino rabbit	2	3	3	61
Wattsquirrel	starstrike	1	1	1	57
Maxx "C"	trishula	30	30	1757	59
Maxx "C"	tengu	65	95	1757	60
Maxx "C"	dino rabbit	72	167	1757	61
Maxx "C"	wind-up	100	267	1757	62
Maxx "C"	miami	56	323	1757	63
Maxx "C"	meadowlands	61	384	1757	64
Maxx "C"	baby ruler	138	522	1757	65
Maxx "C"	ravine ruler	180	702	1757	66
Maxx "C"	fire-water	45	747	1757	67
Maxx "C"	vegas	58	805	1757	68
Maxx "C"	hat	84	889	1757	69
Maxx "C"	shaddoll	64	953	1757	70
Maxx "C"	burning abyss	98	1051	1757	71
Maxx "C"	charleston	78	1129	1757	72
Maxx "C"	nekroz	118	1247	1757	73
Maxx "C"	clown	37	1284	1757	74
Maxx "C"	performapal	122	1406	1757	75
Maxx "C"	monarch	135	1541	1757	77
Maxx "C"	blue-eyes	8	1549	1757	78
Maxx "C"	invasion	132	1681	1757	79
Maxx "C"	grass zoo	27	1708	1757	80
Maxx "C"	draco zoo	32	1740	1757	81
Maxx "C"	link zoo	17	1757	1757	82
Reborn Tengu	trishula	24	24	55	59
Reborn Tengu	tengu	21	45	55	60
Reborn Tengu	dino rabbit	2	47	55	61
Reborn Tengu	miami	4	51	55	63
Reborn Tengu	meadowlands	4	55	55	64
Fiendish Chain	trishula	12	12	283	59
Fiendish Chain	tengu	2	14	283	60
Fiendish Chain	dino rabbit	6	20	283	61
Fiendish Chain	wind-up	25	45	283	62
Fiendish Chain	miami	42	87	283	63
Fiendish Chain	meadowlands	6	93	283	64
Fiendish Chain	baby ruler	9	102	283	65
Fiendish Chain	ravine ruler	26	128	283	66
Fiendish Chain	fire-water	31	159	283	67
Fiendish Chain	vegas	34	193	283	68
Fiendish Chain	hat	39	232	283	69
Fiendish Chain	shaddoll	5	237	283	70
Fiendish Chain	burning abyss	4	241	283	71
Fiendish Chain	charleston	5	246	283	72
Fiendish Chain	nekroz	31	277	283	73
Fiendish Chain	clown	3	280	283	74
Fiendish Chain	snake-eye	3	283	283	106
Kagemusha of the Six Samurai	trishula	12	12	17	59
Kagemusha of the Six Samurai	miami	2	14	17	63
Kagemusha of the Six Samurai	meadowlands	3	17	17	64
Legendary Six Samurai - Kizan	trishula	12	12	18	59
Legendary Six Samurai - Kizan	miami	3	15	18	63
Legendary Six Samurai - Kizan	meadowlands	3	18	18	64
Shien's Smoke Signal	trishula	12	12	16	59
Shien's Smoke Signal	miami	2	14	16	63
Shien's Smoke Signal	meadowlands	2	16	16	64
Legendary Six Samurai - Kageki	trishula	10	10	14	59
Legendary Six Samurai - Kageki	miami	2	12	14	63
Legendary Six Samurai - Kageki	meadowlands	2	14	14	64
Legendary Six Samurai - Shi En	trishula	9	9	11	59
Legendary Six Samurai - Shi En	miami	1	10	11	63
Legendary Six Samurai - Shi En	meadowlands	1	11	11	64
Cards from the Sky	trishula	6	6	6	59
Forbidden Lance	trishula	6	6	277	59
Forbidden Lance	tengu	28	34	277	60
Forbidden Lance	dino rabbit	33	67	277	61
Forbidden Lance	wind-up	31	98	277	62
Forbidden Lance	miami	33	131	277	63
Forbidden Lance	meadowlands	9	140	277	64
Forbidden Lance	baby ruler	6	146	277	65
Forbidden Lance	ravine ruler	13	159	277	66
Forbidden Lance	fire-water	18	177	277	67
Forbidden Lance	vegas	29	206	277	68
Forbidden Lance	hat	22	228	277	69
Forbidden Lance	shaddoll	19	247	277	70
Forbidden Lance	nekroz	7	254	277	73
Forbidden Lance	tearlaments	3	257	277	102
Forbidden Lance	kashtira	17	274	277	103
Forbidden Lance	snake-eye	3	277	277	106
Herald of Orange Light	trishula	6	6	98	59
Herald of Orange Light	tengu	21	27	98	60
Herald of Orange Light	wind-up	25	52	98	62
Herald of Orange Light	meadowlands	3	55	98	64
Herald of Orange Light	tri-brigade	12	67	98	96
Herald of Orange Light	tearlaments	22	89	98	102
Herald of Orange Light	snake-eye	9	98	98	106
Master Hyperion	trishula	6	6	54	59
Master Hyperion	tengu	18	24	54	60
Master Hyperion	wind-up	27	51	54	62
Master Hyperion	meadowlands	3	54	54	64
T.G. Warwolf	trishula	6	6	12	59
T.G. Warwolf	tengu	3	9	12	60
T.G. Warwolf	dino rabbit	3	12	12	61
The Agent of Miracles - Jupiter	trishula	6	6	10	59
The Agent of Miracles - Jupiter	tengu	3	9	10	60
The Agent of Miracles - Jupiter	wind-up	1	10	10	62
The Agent of Mystery - Earth	trishula	6	6	44	59
The Agent of Mystery - Earth	tengu	18	24	44	60
The Agent of Mystery - Earth	wind-up	18	42	44	62
The Agent of Mystery - Earth	meadowlands	2	44	44	64
Ally of Justice Decisive Armor	trishula	5	5	6	59
Ally of Justice Decisive Armor	tengu	1	6	6	60
Elder of the Six Samurai	trishula	5	5	8	59
Elder of the Six Samurai	miami	2	7	8	63
Elder of the Six Samurai	meadowlands	1	8	8	64
Naturia Barkion	trishula	5	5	11	59
Naturia Barkion	tengu	2	7	11	60
Naturia Barkion	dino rabbit	1	8	11	61
Naturia Barkion	wind-up	1	9	11	62
Naturia Barkion	miami	1	10	11	63
Naturia Barkion	meadowlands	1	11	11	64
T.G. Rush Rhino	trishula	5	5	11	59
T.G. Rush Rhino	tengu	3	8	11	60
T.G. Rush Rhino	dino rabbit	3	11	11	61
T.G. Striker	trishula	5	5	8	59
T.G. Striker	tengu	2	7	8	60
T.G. Striker	dino rabbit	1	8	8	61
Double-Edged Sword Technique	trishula	4	4	7	59
Double-Edged Sword Technique	miami	3	7	7	63
Gateway of the Six	trishula	4	4	6	59
Gateway of the Six	miami	1	5	6	63
Gateway of the Six	meadowlands	1	6	6	64
Hand of the Six Samurai	trishula	4	4	6	59
Hand of the Six Samurai	miami	1	5	6	63
Hand of the Six Samurai	meadowlands	1	6	6	64
Leeching the Light	trishula	4	4	35	59
Leeching the Light	tengu	31	35	35	60
Naturia Landoise	trishula	4	4	8	59
Naturia Landoise	tengu	1	5	8	60
Naturia Landoise	wind-up	1	6	8	62
Naturia Landoise	miami	2	8	8	63
Asceticism of the Six Samurai	trishula	3	3	9	59
Asceticism of the Six Samurai	miami	3	6	9	63
Asceticism of the Six Samurai	meadowlands	3	9	9	64
Closed Forest	trishula	3	3	11	59
Closed Forest	tengu	6	9	11	60
Closed Forest	wind-up	1	10	11	62
Closed Forest	ravine ruler	1	11	11	66
Dragon Ravine	trishula	3	3	165	59
Dragon Ravine	ravine ruler	150	153	165	66
Dragon Ravine	toss	2	155	165	90
Dragon Ravine	tri-brigade	1	156	165	96
Dragon Ravine	phoenix	1	157	165	98
Dragon Ravine	darkwing	2	159	165	101
Dragon Ravine	kashtira	4	163	165	103
Dragon Ravine	rescue-ace	1	164	165	104
Dragon Ravine	advanced	1	165	165	108
Dragunity Dux	trishula	3	3	39	59
Dragunity Dux	ravine ruler	36	39	39	66
Dragunity Knight - Vajrayana	trishula	3	3	39	59
Dragunity Knight - Vajrayana	ravine ruler	36	39	39	66
Dragunity Legionnaire	trishula	3	3	5	59
Dragunity Legionnaire	ravine ruler	2	5	5	66
Dragunity Phalanx	trishula	3	3	28	59
Dragunity Phalanx	ravine ruler	25	28	28	66
Herald of Green Light	trishula	3	3	8	59
Herald of Green Light	tengu	5	8	8	60
Horn of the Phantom Beast	trishula	3	3	12	59
Horn of the Phantom Beast	tengu	3	6	12	60
Horn of the Phantom Beast	dino rabbit	3	9	12	61
Horn of the Phantom Beast	wind-up	3	12	12	62
Musakani Magatama	trishula	3	3	4	59
Musakani Magatama	miami	1	4	4	63
Shien's Dojo	trishula	3	3	9	59
Shien's Dojo	miami	3	6	9	63
Shien's Dojo	meadowlands	3	9	9	64
Tour Guide From the Underworld	trishula	3	3	478	59
Tour Guide From the Underworld	tengu	63	66	478	60
Tour Guide From the Underworld	dino rabbit	77	143	478	61
Tour Guide From the Underworld	wind-up	50	193	478	62
Tour Guide From the Underworld	miami	38	231	478	63
Tour Guide From the Underworld	meadowlands	4	235	478	64
Tour Guide From the Underworld	ravine ruler	2	237	478	66
Tour Guide From the Underworld	fire-water	8	245	478	67
Tour Guide From the Underworld	shaddoll	45	290	478	70
Tour Guide From the Underworld	burning abyss	63	353	478	71
Tour Guide From the Underworld	charleston	42	395	478	72
Tour Guide From the Underworld	nekroz	18	413	478	73
Tour Guide From the Underworld	clown	3	416	478	74
Tour Guide From the Underworld	performapal	1	417	478	75
Tour Guide From the Underworld	monarch	23	440	478	77
Tour Guide From the Underworld	invasion	1	441	478	79
Tour Guide From the Underworld	grass zoo	2	443	478	80
Tour Guide From the Underworld	tri-brigade	3	446	478	96
Tour Guide From the Underworld	rescue-ace	27	473	478	104
Tour Guide From the Underworld	snake-eye	5	478	478	106
Vanity's Emptiness	trishula	3	3	593	59
Vanity's Emptiness	tengu	5	8	593	60
Vanity's Emptiness	dino rabbit	5	13	593	61
Vanity's Emptiness	baby ruler	43	56	593	65
Vanity's Emptiness	ravine ruler	81	137	593	66
Vanity's Emptiness	fire-water	4	141	593	67
Vanity's Emptiness	vegas	9	150	593	68
Vanity's Emptiness	hat	6	156	593	69
Vanity's Emptiness	shaddoll	143	299	593	70
Vanity's Emptiness	burning abyss	108	407	593	71
Vanity's Emptiness	charleston	40	447	593	72
Vanity's Emptiness	nekroz	67	514	593	73
Vanity's Emptiness	clown	16	530	593	74
Vanity's Emptiness	performapal	18	548	593	75
Vanity's Emptiness	monarch	7	555	593	77
Vanity's Emptiness	blue-eyes	3	558	593	78
Vanity's Emptiness	invasion	35	593	593	79
Zeradias, Herald of Heaven	trishula	3	3	3	59
Divine Punishment	trishula	2	2	2	59
Dragunity Aklys	trishula	2	2	3	59
Dragunity Aklys	ravine ruler	1	3	3	66
Gungnir, Dragon of the Ice Barrier	trishula	2	2	21	59
Gungnir, Dragon of the Ice Barrier	miami	4	6	21	63
Gungnir, Dragon of the Ice Barrier	meadowlands	11	17	21	64
Gungnir, Dragon of the Ice Barrier	fire-water	1	18	21	67
Gungnir, Dragon of the Ice Barrier	hat	1	19	21	69
Gungnir, Dragon of the Ice Barrier	performapal	1	20	21	75
Gungnir, Dragon of the Ice Barrier	invasion	1	21	21	79
Legendary Six Samurai - Enishi	trishula	2	2	4	59
Legendary Six Samurai - Enishi	miami	1	3	4	63
Legendary Six Samurai - Enishi	meadowlands	1	4	4	64
T.G. Power Gladiator	trishula	2	2	3	59
T.G. Power Gladiator	tengu	1	3	3	60
T.G. Wonder Magician	trishula	2	2	4	59
T.G. Wonder Magician	tengu	1	3	4	60
T.G. Wonder Magician	dino rabbit	1	4	4	61
TG1-EM1	trishula	2	2	3	59
TG1-EM1	tengu	1	3	3	60
The Sanctuary in the Sky	trishula	2	2	3	59
The Sanctuary in the Sky	wind-up	1	3	3	62
Dragon Knight Draco-Equiste	trishula	1	1	8	59
Dragon Knight Draco-Equiste	tengu	1	2	8	60
Dragon Knight Draco-Equiste	rescue-ace	2	4	8	104
Dragon Knight Draco-Equiste	fire king	4	8	8	105
Genex Ally Duradark	trishula	1	1	1	59
Miraculous Descent	trishula	1	1	1	59
Shien's Squire	trishula	1	1	3	59
Shien's Squire	miami	1	2	3	63
Shien's Squire	meadowlands	1	3	3	64
T.G. Blade Blaster	trishula	1	1	1	59
The Agent of Creation - Venus	trishula	1	1	49	59
The Agent of Creation - Venus	tengu	18	19	49	60
The Agent of Creation - Venus	wind-up	27	46	49	62
The Agent of Creation - Venus	meadowlands	3	49	49	64
Number 17: Leviathan Dragon	tengu	32	32	150	60
Number 17: Leviathan Dragon	dino rabbit	28	60	150	61
Number 17: Leviathan Dragon	wind-up	29	89	150	62
Number 17: Leviathan Dragon	miami	22	111	150	63
Number 17: Leviathan Dragon	meadowlands	17	128	150	64
Number 17: Leviathan Dragon	baby ruler	2	130	150	65
Number 17: Leviathan Dragon	ravine ruler	3	133	150	66
Number 17: Leviathan Dragon	fire-water	3	136	150	67
Number 17: Leviathan Dragon	vegas	2	138	150	68
Number 17: Leviathan Dragon	shaddoll	2	140	150	70
Number 17: Leviathan Dragon	burning abyss	2	142	150	71
Number 17: Leviathan Dragon	charleston	3	145	150	72
Number 17: Leviathan Dragon	nekroz	2	147	150	73
Number 17: Leviathan Dragon	performapal	1	148	150	75
Number 17: Leviathan Dragon	snake-eye	1	149	150	106
Number 17: Leviathan Dragon	advanced	1	150	150	108
Number 39: Utopia	tengu	26	26	179	60
Number 39: Utopia	dino rabbit	25	51	179	61
Number 39: Utopia	wind-up	34	85	179	62
Number 39: Utopia	miami	22	107	179	63
Number 39: Utopia	meadowlands	2	109	179	64
Number 39: Utopia	baby ruler	9	118	179	65
Number 39: Utopia	fire-water	2	120	179	67
Number 39: Utopia	vegas	3	123	179	68
Number 39: Utopia	burning abyss	5	128	179	71
Number 39: Utopia	nekroz	1	129	179	73
Number 39: Utopia	monarch	11	140	179	77
Number 39: Utopia	blue-eyes	2	142	179	78
Number 39: Utopia	invasion	29	171	179	79
Number 39: Utopia	grass zoo	2	173	179	80
Number 39: Utopia	link zoo	1	174	179	82
Number 39: Utopia	secaucus	2	176	179	85
Number 39: Utopia	elements	2	178	179	100
Number 39: Utopia	snake-eye	1	179	179	106
Leviair the Sea Dragon	tengu	23	23	216	60
Leviair the Sea Dragon	dino rabbit	32	55	216	61
Leviair the Sea Dragon	wind-up	36	91	216	62
Leviair the Sea Dragon	miami	23	114	216	63
Leviair the Sea Dragon	meadowlands	9	123	216	64
Leviair the Sea Dragon	baby ruler	2	125	216	65
Leviair the Sea Dragon	ravine ruler	5	130	216	66
Leviair the Sea Dragon	fire-water	10	140	216	67
Leviair the Sea Dragon	vegas	8	148	216	68
Leviair the Sea Dragon	hat	5	153	216	69
Leviair the Sea Dragon	shaddoll	4	157	216	70
Leviair the Sea Dragon	burning abyss	1	158	216	71
Leviair the Sea Dragon	nekroz	5	163	216	73
Leviair the Sea Dragon	clown	1	164	216	74
Leviair the Sea Dragon	performapal	7	171	216	75
Leviair the Sea Dragon	monarch	37	208	216	77
Leviair the Sea Dragon	invasion	1	209	216	79
Leviair the Sea Dragon	grass zoo	3	212	216	80
Leviair the Sea Dragon	tri-brigade	1	213	216	96
Leviair the Sea Dragon	rescue-ace	1	214	216	104
Leviair the Sea Dragon	fire king	1	215	216	105
Leviair the Sea Dragon	snake-eye	1	216	216	106
Mystical Shine Ball	tengu	18	18	48	60
Mystical Shine Ball	wind-up	27	45	48	62
Mystical Shine Ball	meadowlands	3	48	48	64
T.G. Hyper Librarian	tengu	13	13	38	60
T.G. Hyper Librarian	miami	4	17	38	63
T.G. Hyper Librarian	meadowlands	11	28	38	64
T.G. Hyper Librarian	baby ruler	4	32	38	65
T.G. Hyper Librarian	ravine ruler	1	33	38	66
T.G. Hyper Librarian	clown	1	34	38	74
T.G. Hyper Librarian	blue-eyes	1	35	38	78
T.G. Hyper Librarian	invasion	3	38	38	79
Gachi Gachi Gantetsu	tengu	12	12	84	60
Gachi Gachi Gantetsu	dino rabbit	2	14	84	61
Gachi Gachi Gantetsu	wind-up	21	35	84	62
Gachi Gachi Gantetsu	miami	5	40	84	63
Gachi Gachi Gantetsu	meadowlands	13	53	84	64
Gachi Gachi Gantetsu	baby ruler	14	67	84	65
Gachi Gachi Gantetsu	ravine ruler	3	70	84	66
Gachi Gachi Gantetsu	fire-water	2	72	84	67
Gachi Gachi Gantetsu	vegas	4	76	84	68
Gachi Gachi Gantetsu	hat	3	79	84	69
Gachi Gachi Gantetsu	shaddoll	3	82	84	70
Gachi Gachi Gantetsu	performapal	1	83	84	75
Gachi Gachi Gantetsu	monarch	1	84	84	77
Orient Dragon	tengu	12	12	34	60
Orient Dragon	wind-up	1	13	34	62
Orient Dragon	meadowlands	2	15	34	64
Orient Dragon	ravine ruler	19	34	34	66
Steelswarm Roach	tengu	7	7	82	60
Steelswarm Roach	dino rabbit	23	30	82	61
Steelswarm Roach	wind-up	23	53	82	62
Steelswarm Roach	miami	11	64	82	63
Steelswarm Roach	meadowlands	1	65	82	64
Steelswarm Roach	fire-water	5	70	82	67
Steelswarm Roach	vegas	2	72	82	68
Steelswarm Roach	burning abyss	3	75	82	71
Steelswarm Roach	charleston	1	76	82	72
Steelswarm Roach	nekroz	6	82	82	73
Debunk	tengu	6	6	232	60
Debunk	meadowlands	26	32	232	64
Debunk	baby ruler	2	34	232	65
Debunk	ravine ruler	97	131	232	66
Debunk	fire-water	18	149	232	67
Debunk	vegas	29	178	232	68
Debunk	hat	50	228	232	69
Debunk	nekroz	4	232	232	73
Genex Ally Birdman	tengu	5	5	25	60
Genex Ally Birdman	dino rabbit	3	8	25	61
Genex Ally Birdman	wind-up	5	13	25	62
Genex Ally Birdman	miami	3	16	25	63
Genex Ally Birdman	meadowlands	4	20	25	64
Genex Ally Birdman	ravine ruler	4	24	25	66
Genex Ally Birdman	hat	1	25	25	69
Cloudian - Turbulence	tengu	3	3	3	60
Fabled Kushano	tengu	3	3	3	60
Fabled Ragin	tengu	3	3	3	60
Gozen Match	tengu	3	3	148	60
Gozen Match	dino rabbit	13	16	148	61
Gozen Match	wind-up	29	45	148	62
Gozen Match	miami	15	60	148	63
Gozen Match	baby ruler	16	76	148	65
Gozen Match	ravine ruler	22	98	148	66
Gozen Match	link zoo	2	100	148	82
Gozen Match	phoenix	8	108	148	98
Gozen Match	tearlaments	8	116	148	102
Gozen Match	kashtira	18	134	148	103
Gozen Match	rescue-ace	3	137	148	104
Gozen Match	fire king	4	141	148	105
Gozen Match	snake-eye	3	144	148	106
Gozen Match	fiendsmith	3	147	148	107
Gozen Match	advanced	1	148	148	108
Karakuri Komachi mdl 224 "Ninishi"	tengu	3	3	7	60
Karakuri Komachi mdl 224 "Ninishi"	wind-up	1	4	7	62
Karakuri Komachi mdl 224 "Ninishi"	miami	3	7	7	63
Karakuri Merchant mdl 177 "Inashichi"	tengu	3	3	6	60
Karakuri Merchant mdl 177 "Inashichi"	miami	3	6	6	63
Karakuri Steel Shogun mdl 00X "Bureido"	tengu	3	3	15	60
Karakuri Steel Shogun mdl 00X "Bureido"	wind-up	3	6	15	62
Karakuri Steel Shogun mdl 00X "Bureido"	miami	3	9	15	63
Karakuri Steel Shogun mdl 00X "Bureido"	meadowlands	1	10	15	64
Karakuri Steel Shogun mdl 00X "Bureido"	ravine ruler	4	14	15	66
Karakuri Steel Shogun mdl 00X "Bureido"	hat	1	15	15	69
Naturia Bamboo Shoot	tengu	3	3	3	60
Naturia Cherries	tengu	3	3	3	60
Naturia Cliff	tengu	3	3	3	60
Tanngnjostr of the Nordic Beasts	tengu	3	3	3	60
The Fabled Unicore	tengu	3	3	4	60
The Fabled Unicore	rescue-ace	1	4	4	104
Wind-Up Zenmaister	tengu	3	3	15	60
Wind-Up Zenmaister	wind-up	5	8	15	62
Wind-Up Zenmaister	miami	3	11	15	63
Wind-Up Zenmaister	baby ruler	4	15	15	65
Wonder Wand	tengu	3	3	5	60
Wonder Wand	miami	2	5	5	63
Worm Xex	tengu	3	3	3	60
Worm Yagan	tengu	3	3	3	60
Dark Calling	tengu	2	2	2	60
Guldfaxe of the Nordic Beasts	tengu	2	2	2	60
Karakuri Cash Cache	tengu	2	2	3	60
Karakuri Cash Cache	miami	1	3	3	63
Karakuri Ninja mdl 919 "Kuick"	tengu	2	2	3	60
Karakuri Ninja mdl 919 "Kuick"	miami	1	3	3	63
Karakuri Shogun mdl 00 "Burei"	tengu	2	2	49	60
Karakuri Shogun mdl 00 "Burei"	wind-up	5	7	49	62
Karakuri Shogun mdl 00 "Burei"	miami	3	10	49	63
Karakuri Shogun mdl 00 "Burei"	meadowlands	2	12	49	64
Karakuri Shogun mdl 00 "Burei"	baby ruler	25	37	49	65
Karakuri Shogun mdl 00 "Burei"	ravine ruler	10	47	49	66
Karakuri Shogun mdl 00 "Burei"	hat	2	49	49	69
